ID,Emotion,Situation,Answer 1,Answer 2,Answer 3,Answer 4
9464311a-dbf0-4ee5-9509-162f5fe8d6f1,感謝,入院中、たくさんの人がお見舞いに来てくれた　,私の入院中にたくさんの人がお見舞いに来てくれました。,たくさんの人に思われているんですね。,とても元気をもらえました。,これから元気になった姿を見せてあげて下さいね。
94831154-8e9f-4d7e-bd9e-3b6c9c183a6a,興奮,明日は手術の日で、早く眠らないといけないと思うのに興奮してなかなか寝付けない,明日は手術で早く眠らなくてはいけないのに興奮して寝られないんですよね。,まあ、誰でも手術の前日はそうなるものですよ。あまり考えすぎないことです。,手術が嫌というわけでも怖いというわけでもないのですがね。なんでかな？,あまり無理に寝よう寝ようとせず、いつも通り過ごしていれば、きっとそのうち自然と眠れますよ。
94940a22-c6bf-4945-9ac2-4bd0d78c0bd0,感謝,入院に際して看護師さんがいろいろ気を使ってくれた,入院に際して、看護師さんがいろいろ気を使ってくれたんですよ。,そうなんですか。不安な時だからこそ、うれしいですよね。,本当にありがたかったです。安心感がありました。,よかったですね。
94eb6225-925d-4cd7-9f36-a9fe6b41e578,願望,リハビリがうまくいって、早く元通りに歩けるようになりたいと思った,リハビリがうまくいって早く元通りに歩けるようになりたいな。,私もあなたが早く元通りに歩けるように祈ってるよ。,私の為にいつもありがとう。,私に出来る事があれば何でも言ってね。いつでもあなたを応援してるよ。
9514054b-074e-411c-a12b-47424cec37b0,後悔,もっと医者のいう事を聞いておけばよかったと思った　,早くに言う事を聞いておけば症状がもっと軽くなっていたのかもしれません。,そのことに気が付けただけでも十分ですよ。あとは完治に向けて進んでいくだけです。,お医者さんの言う事はしっかりと聞いておくべきでした。身をもって感じています。,後悔できるだけまだマシですよ。成長できている証拠なのですから。
95185220-5dd7-4271-9665-6b60f9d9291d,喜び,定例の健康診断の結果早期に腫瘍が発見でき、治療ができた　,定例の健康診断に行ったら、早期に腫瘍が発見できて治療ができたんです。,それは良かったですね！健康診断は大事ですね。,はい、これからも定期的に行くようにして悪いところは早期発見できるようにしたいです。,私も見習って、そうしようと思います。
95266ab2-1b16-4a25-bb3b-8b73ee1e7c04,興奮,予定していた退院の日が近づいて来た,やっと退院だ。短いようで長かったですよ。,いよいよ自由に動けるようになりますね。,病院食に不満があったわけではないのですが、好きに外食できると思うとワクワクします。,それは楽しみですね。健康な体にも、感謝ですね。
9530044e-146f-481c-8d89-92bc1aa04af4,承認,つらい治療でも治すために必要だと認めた,今受けている治療が、かなり体に負担があって辛いんです。それでも、やっぱり続けていこうと決めました。,それは大変でしたね。その決断をされたことにはとても敬意を評します。,やっぱり、しっかり治して元の生活に戻りたいですからね。,そうですね。厳しい試練かもしれませんが、乗り越えた先にきっとよいことがあると信じています。
956a2c9d-7162-4350-a865-9ed3cb0af84a,悲しみ,入院すると多くの人、家族に迷惑や心配をかけてしまうのではないかと思った,入院するとなると、家族に余計な心配かけてしまいそうで心苦しいです。,家族思いで、優しいのですね。,職場の人にも、仕事の面でどうしても迷惑がかかると思うんですよ。本当に申し訳なく思います。,それだけ、あなたが必要とされているということの裏返しですよ。自信をもって！
956f58d4-b00f-40fd-9a91-6f27459fcf94,悲しみ,病名が不明のまま入院しているなかで、それまで快方に向かっていた体調が悪化した,悪化してショックです。,一時的なことではないですか？,そうだといいのですが快方に向かっていたので。,また良くなっていきますよ。
9571c11d-d76f-40fd-bd7d-f01856619312,思いやり,病院の待合室が混雑している際に、お年寄りなどに席を譲ることができた　,先ほど病院の待合室が混雑している際に、お年寄りなどに席を譲る事ができたよ。,それは素晴らしいですね。みんな体調が悪い中譲り合いの心を持てるのはいいですね。,やっぱりどんな時でも思いやりの心を持って行動する事が出来るといいよね。,そうですね。私も見習います。
957c362b-6105-486d-96b6-03b2980450e4,緊張,医師がレントゲンを見ながら深刻な表情になった　,レントゲンを見た時の先生の表情にはドキッとしました。,緊張しちゃいますよね。,はい、とても深刻な表情でしたしね。,あまり気にされないでくださいね。
9580b587-1280-46c2-8c3a-7e4ada06c169,好奇心,学生時代にやっていたことを思い出し、退院したら、また挑戦しようと思った,昔やっていたことをもう一度やってみたくなりました。,それは良いことですね。退院後の楽しみができましたね。,退院が待ち遠しいです。これからは健康に気を付けます。,前向きな気持ちでとてもいいことですね。
95baa53a-fb00-4971-9a93-15d799018c1c,喜び,あきらめずに治療を続けて、着実に体調が快方に向かっている　,最近、身体が楽になってきたんです。歩くのが辛くなくなってきた。,本当ですか！素晴らしい！治療の成果がでてきたんですね。,ここまで長くかかりました。もうダメかと思った時もありましたけど・・・。,よく頑張ってこられましたね。これからはますます良くなりますよ。
95d6f218-fc3f-4502-9ec5-a97a87d0a3c9,承認,検査結果が出て、お医者さんにその結果の説明を受けて、自分の病気の病名が決まった　,病名がわかってこれからという感じ,時間はかかっても支援を続けますよ,病名だけわかったとはいえ軽いものではなさそう,病気の名前と程度は違いますから
95d95878-6f83-47be-867a-e57dc55f7288,楽観,腫瘍が見つかったが、再検査の結果良性だった　,この前見つかった腫瘍ですが再検査したところ良性と判明しました。とりあえず一安心といったところです。,それは本当に良かったですね。私も安心しました。それなら治療も上手くいきそうですね。,ええ、早く治療を終えて、心も体もすっきりさせて旅行にでき行きたいです。,楽しみがあると治療も上手くいくと思うので、今から少しずつ旅行計画を練るといいかもしれませんね。
95d98a28-338b-4e2a-bbdd-193af9f94b23,安心,病気を知った時は不安しか無かったけれど、信頼出来る主治医や看護師に恵まれた,病気を知った時は不安しか無かったけど、信頼出来る主治医や看護師に恵まれてよかったです。,不安を感じる気持ちは分かります。信頼できる環境が出来て、本当に良かったですね。,気遣ってくれてありがとうございます。,あなたの治療が上手くいくことを祈っています。
95ea0a98-ee9f-435d-b878-ad896751aca6,好奇心,自分がこの後どんな治療を受けるのだろうか興味がわいてきた,病気は気落ちしますが、これからどんな治療をするのか興味があります。,辛い気持ちなどはありませんか？,少しはありますが、なるべくポジティブに考えたいです。,そういう考え方も大事だと思いますよ。何かあればいつでも相談にのりますね。
95f9cfea-4da4-425d-a9da-ec6614b82da4,恥ずかしさ,診察の時、たくさんの研修生の方が見学に来ていて、診察の様子を見られた,研修生ってこんなにいるのかぁ。なんだか恥ずかしいなぁ。,研修生らの勉強の場にお付き合いいただき、ありがとうございます。,いざこんなにたくさんの人に見られると恥ずかしいものですね。お役にたてればとは思うのですが。,本当感謝しています。研修生たちはみな真面目に励んでますので安心してください。
95fcb6fd-3e2f-4adf-a600-b44258b4979d,怒り,長い間待合室で待ったのに、診察の結果、病気がわからずに帰ることになった　,一時間以上待ったのに何もわからなかった。時間を返してほしいです。,お疲れ様でした。どのような検査をしたのですか,検査をすることを提案してもらえませんでした。,こういう時は要望をしてもいいと思いますよ。
9634e559-5d01-4ad3-8646-12bff0e88970,不承認,治療中だからダメと言われてたタバコを隠れて吸ってしまったが、それを指摘されると吸っていないと嘘をついた,タバコは吸ってないですよ。,吸ってないのを信じますが、今後も吸ってはだめですよ。,もちろんですよ。,治療に影響が出るかもしれないので、隠れて吸わないでくださいね。
9636e243-30ee-4605-bd87-7a61c4370f88,迷惑,受診のために病院まで毎回車で長距離を移動しなければならなかった,月に1回、1時間30分ぐらい車でここの病院まで通うのはつらいなぁ。,この病院は、紹介状がないと受け付けてくれない、良い先生のいる専門の病院だから頑張って診てもらおうね。,診察の待ち時間も長いからなぁ。,帰りに何か、レストランで美味しい御飯でも食べて帰りましょうね。
9645da6a-f95d-4896-900f-40312d29bf3c,恥ずかしさ,深刻な病気だと思い、泣きながら先生に告知をお願いしたら胃腸が荒れているだけと言われた　,深刻な病気だと思って、泣きながら先生に告知をお願いしたら、胃腸が荒れているだけだと言われて恥ずかしい思いをしたよ。,それは恥ずかしいね。でも深刻な病気じゃなくてよかったよ。,でもあんなに恥ずかしい思いをしたことはないよ。,笑い話にもなるし、よかったじゃない。
96483ae1-9f02-4bc4-8717-28e7f5dbc203,失望,病院に通院して投薬をうけたものの、つらい症状が長く続いていた,長い間、通院しているけど症状が良くならなくてつらいです。,症状がつらそうで大変ですね。,このまま治らないんじゃないかって不安を感じます。,時間はかかるかもしれないけど、ちょっとづつ治していきましょうよ。
96491776-e303-4ef2-aac3-c169e729f47c,迷惑,ひとつひとつの薬の説明が長く、理解できないと感じた　,薬の説明をしてもらったんですが、ひとつひとつ説明が長くてとても理解できません。,それは大変ですよね。もっとわかりやすく箇条書きにしてもらうのはどうでしょうか？,それでもう少しわかりやすくなるでしょうか？,まずは一緒に看護師さんに相談してみましょう。
964a7eca-799e-4cab-9a0b-5ec5989abff5,怒り,技術は進んでいるとはいえ、胃カメラなど苦しい検査はなかなか改善されなかった,どうして、こんなに辛い検査を受けないといけないんですか！,大変ですよね。いつも、検査では辛い思いをしていて。,本当に毎回検査が苦痛です。,できることがあれば何でもしますので、一緒に頑張りましょう。
9666ae8b-f602-4e54-bdb5-236dca56103e,思いやり,先生から「これから治療していきましょう」と優しく言われた　,先生と話した時に優しく治療していこうと言われて嬉しかった。,優しい先生に出会えてよかったですね、これからも支援しますよ。,ありがとう、私も治療を頑張り続けたくなりました。,私も症状が良くなるように応援します。
966be1f9-5da2-4bfe-bc02-455bb9cd8eea,興奮,これまでいっしょに治療生活をしていた友人の病気が治ったと聞いた,あの人病気が治ったんだって！,そうなの、良かったね。あなたも治るとよいね。,治ったら一緒にご飯食べに行きたいな。,そうだね、楽しみだね。
966e41d4-0d1f-4243-a1e0-3451a14ec9bc,喜び,難しい病気だが治る見込みがあると説明された　,今は、その治療を頑張るしかない。,そうだね。,よおし、頑張るぞ,応援しているよ
967237c5-343e-4549-b305-51d98d195224,失望,いい先生になかなかめぐり会えなくて、病気が悪化する一方で、まったく良くならなかった　,縁がなかったとはいえ、いい先生に会えなかった期間が残念です。,まだ希望を捨てないでください。これから良くなっていく可能性もありますよ。,そうですね。これからのことを考えていかないと。,前向きに頑張って治療していきましょう。
967af3d2-c2ab-4065-94c6-a5ff35d963d5,興奮,入院中に医師から「容態も安定しているし、もう少し頑張ったら退院できます」と言われた。,今日、医師から容態も安定しているのでもう少し頑張ったら退院できます。と言われたんです。すごく嬉しいです。,それはよかったですね。私もすごくうれしいです。,一緒に喜んでくださってありがとうございます。,もちろんですよ。退院したら一緒にお祝いしましょうね。
96878551-6b39-4522-808c-55981ef953ab,感謝,耳が聞こえにくくなってから，今まで人の話し声や音楽が不自由なく聞けていたことを思い返した　,耳が聞こえにくくなってから、今まで普通に聞けていたことをいろいろ思い返したんです。,日常の中にも感謝すべきことがあるという事実に気がつけたのは素晴らしいことですよ。,病気にならないとわからないことってあるんですね。,そういう発見ができたのも、あなたが人間として成長した証ですよ。
96a2de86-2c3e-462c-b639-6f076385dff5,平静,主治医から緩和ケアへの移行を進められた　,このまま続けても変わらないし、進められたのをやろうかな,まぁどうなるかわからんけどね,うん。 でも今もそんな状態だしね,なるようにしかならないもんね
96be9776-6b42-4069-80c0-b26c547a406f,恥ずかしさ,診察のためとはいえ、医師にデリケートな場所を見せなければならなかった,必要なこととはわかっているけれど、医師にデリケートな場所を見せなければいけなかった。,わかってても、複雑というか辛いよね。よくがんばったね。今はどんな気持ち？,ちょっと話を聞いてもらえて気持ちが軽くなったけど、見られたくなかった気持ちはまだ尾を引いてるかな。,そうだよね。先生はあくまで診察のために見たって、信じよう。
96e23176-4bdf-4bb4-bd6e-c82a44e6902f,後悔,健康診断を受けるように家族から薦められていたにもかかわらず、健康状態を過信して健康診断を受けなかった,あの時受けていたらと、考えない日はありません。,過去のことを悔いても仕方ありません。これからのことを考えましょう。,そうですよね。,はい。前向きになりましょう。
96f8b1c1-14af-423a-b898-748151ff3ccd,恥ずかしさ,深刻な病気だと思い、泣きながら先生に告知をお願いしたら胃腸が荒れているだけと言われた　,深刻な病気だと思っていたので、泣きながら先生に告知をお願いしたら胃腸が荒れているだけだったんです。,大きな病気じゃなくて良かったです。今は症状は回復しましたか？,それはそうですね、今は治療のおかげで症状は回復しました。,それは良かったです、何か体に異変を感じた時は焦らずに病院を受診するようにしましょう
96fd6a64-448e-4f04-a684-a6e10212bb15,安心,無事手術は成功したと主治医から言われた,長い手術でしたが、手術は無事成功したと主治医から言われました,それは良かったですね。何も考えずに回復する事だけを考えて過ごして下さい,ありがとうございます。,不安な事があったら何でも相談してくださいね
9709a040-b6fe-464c-9d4f-af2c5a9ff1e7,娯楽,入院中の食事が美味しかった,入院中って、いつもはとても退屈なんですが、今回入院した病院は食事がとても美味しくて、食事の時間が楽しみでした。,それはとても良かったですね。病院の食事って栄養面はとても考えられていますが、あまり美味しくないイメージもありますからね。,そうなんです。食べ物を美味しく感じるということがいかに大切なことなのか、今回身をもってわかりました。入院中は色々とネガティブなことも考えてしまいがちですが、食事が美味しければその瞬間は幸せな気持ちになります。,私も、身近に病気の人がいたら、可能な限り美味しいものを食べさせてあげたいと、今あなたのお話を聴いて強く思いましたよ。
971836c5-8e7c-4426-8231-b20dce86e9df,恐れ,新薬を使うことの副作用や、効かなかった場合の時間や金銭の損失を考える,新薬を使いたいけれど、副作用も気になるし効かない可能性もあります。金銭面や時間を考えると決めれないです。,新薬は誰でも使うのが怖いですよね。,治療ができるだけありがたいですが、新薬ついてはもう少し調べてからにします。,私も一緒に調べるので、どの治療方法でも、納得できるようしっかり調べてから決めましょう。
9719328e-6b81-4cad-91f7-245cb03474c2,気づき,入院して初めて分かることがたくさんあった,病院はWi-Fiが使えないんですね。,そうなんです。今どき遅れてますよね。,貸出用のWi-Fiを病院内で斡旋したら儲かりそうですね。,いい案ですね。病気が治ったら早速事業展開してください。
9721603c-50bd-479c-813b-52cea49b2d40,興奮,入院中に医師から「容態も安定しているし、もう少し頑張ったら退院できます」と言われた。,やりました。やっと退院できるそうです。,良かったですね。おめでとうございます。,今までありがとうございました。,ただ、もう少しとはいえ油断しないようにしましょうね。
972c0520-ce89-497e-89f5-67a3c534b1f1,嘆き,入院することになってこれまで続いた日常生活の不摂生を嘆くしかなかった　,どうして今まで自分の体と向き合わずに好き勝手してしまったのだろう。,入院はつらいですが、自分の体を改善するいい機会になったと思いましょう。,そうですよね。真剣に自分に向き合うことができて良かったと思います。,前向きでいいと思います。退院後が楽しみですね。
973b4e29-7589-41ed-8266-9a14ba9e130b,緊張,待合室で名前を呼ばれ、診察室に入る際に、足が震え、手も冷たくなってきた　,何を言われるのか不安で帰りたくなってきた,それでも診察を受けないと何もわかりませんよ,そうですよね,では行きましょう
97488a97-85ac-4db9-9055-62cdb478ddff,平静,健康診断で腫瘍が見つかったが、早期の発見だった　,早期に発見できたので、しっかり治療できそうです。,早く見つかってよかったですね。,健康診断って大切だなと思いました。あなたもしっかり受けた方がいいですよ。,そうですね、受けるようにします。
974ada2b-c2af-4195-91ac-d00c43a0c3b2,思いやり,お見舞いで持って来てくれた花を眺めていると、嬉しくて少しでも長持ちするよう大事にしようと思った　,花をもってきてくれたんだ！ありがとう。,窓無くて外も見れなくて殺風景だからお花持ってきたんだ。,そうなんだよ。だからお花は大事にするよ。お花見てると気分も落ち着くしね。,うん。お花喜んでもらえて良かった！
9758fc7f-8946-4d0f-8ca3-f018239bd63b,悲しみ,診察の予約時間に間に合うように予定通りに出たのに電車が遅延していた,混雑する病院なので、前もって診療を予約していたんですよ。,そんなに信頼されている病院なんですね。,です、それで予定通りに自宅を出たのですが、乗るはずだった電車がかなりの遅延で予定の診療に間に合わなくなってしまい、現在かなりショックです。,電車の遅れだけは仕方が無いですね、今後はさらに対策を考えないとですね。
9788ccb3-f8bc-437b-a0d6-6fb889c6514a,好奇心,入院しても近くの患者さんと話をして楽しむことができた,入院中、他の患者さんとお話して楽しことができました。,入院生活を少しでも楽しめたのは良いことですね。,はい、他の患者さんと話すことで、治療の励みにもなりました。,良かったですね。
979703c8-4ebe-4ba2-aa29-3b3668fb8ff8,楽観,担当の先生に、10年後の生存率は90%以上あるので一緒に頑張りましょうと言われた　,治療を頑張れば治ると思うので頑張ります。,その意志の強さを尊敬します。,ありがとうございます。絶対に治してみせます,一緒に頑張りましょう
97b5e57b-c91e-45b6-8aa3-ef8c77db72cb,悲しみ,同室の患者さんの体調が悪化した,先ほど同室の方の体調が悪化したんです。一体どうしたのか、とても心配です。,誰かのことを心配するのは良いことですが、心配しすぎも良くありませんよ。先生に診ていただいてるのでしょうから、待ちましょう。,分かりました。大事にならないようにとだけ祈るとします。,そうですね。良い方向になることを一緒に祈りましょう。
97c63188-0cbb-49dc-8e6f-b90196e97a6b,悲しみ,予定よりも入院期間が延びてしまった,思っていたよりも入院が長引いています。辛いです。,気持ちは分かります。しかし今は病気をしっかり治すことが一番大切です。,それはその通りです。しかしこうも長引くと、世間から置いていかれるような気持ちになります。,大丈夫です。病気が治ればまた以前と同じように自由に生活できます。だから頑張りましょう。
97ea6de1-ecbc-4631-8456-1f86ccdb9b65,好奇心,自分がこの後どんな治療を受けるのだろうか興味がわいてきた,頑張って治療をしたらすぐに元気になるよね。,もちろんすぐ元気になっていっぱい大好きな旅行ができるよ。,そうだね。前向きに治療して一日でも早く元気になるよ。,はい。私も応援しています。
98044dc0-0a1d-4b40-a2e8-38969f7973be,嘆き,長く付き合ってきた持病が徐々に悪化してきていると言われた　,予想はしていましたが、やはり悪くなってきていることを知るのはつらいことですね。,本当にそうですね、不安やストレスがこれまでよりもたまりやすいですね。,でもそれなりに覚悟していたことでもあるので、これからも上手に付き合ていきたいです。,良い考え方です。状況を上手にコントロールして頑張っていきましょう。
980691d1-6f2d-4f01-a91c-9248ce5ca132,後悔,痛みを我慢した分だけ症状が悪化していて、もっと早く受診すれば良かったと思った,医者に、もっと早く受診していれば、こんなに悪化することはなかったと言われました。,あなたは我慢強い人ですから、それが裏目に出てしまいましたね。,性格が災いしてしまいました。,とにかく、早く回復することを願っていますよ。
981fc885-c81b-46b5-a81c-7b500c44ce39,緊張,医者がレントゲン写真をじっと見つめて、首をひねっているのを見た　,今日病院でレントゲンを撮ってもらったら、医者がレントゲン写真を見て、首をひねっていましたが、詳しい内容を教えてもらえませんでした。,それは気になりますね。医者に詳しい内容は聞かなかったのですか。,聞きましたが、何となくはぐらかされたような気がしました。,もし気になるようなら、別の病院で診てもらってもいいかもしれません。
9837cbe9-fc84-4fe1-ac46-c624647226d8,混乱,病名を告げられた時にこれから何をすればいいか自分自身でわからなかった　,医師から病名を告げられましたが、これから何をしたらいいか分かりません。,医師の話をよく聞いて、これからどうするかじっくり考えればいいですよ。,そうですね。医師からもっと詳しく話を聞いてみます。,納得のいく治療ができるといいですね。
984dd5de-a8ba-45c8-8e36-cdd2283553f5,後悔,健康診断を受けるように家族から薦められていたにもかかわらず、健康状態を過信して健康診断を受けなかった,もっと早くに健康診断受けとけば良かった。,これからしっかりと診断を受けることが大切ですよ。,後悔しないと理解できないのがつらいところです。,これからしっかりと診断するなら大丈夫ですよ。
9863e931-c1f5-4fe7-b384-33e6d5c37c5f,承認,仕事が忙しくて入院はしたくなかったが、強く説得されて入院する事にきめた,入院すると仕事ができませんし、仕事が気になって落ち着かないのですが、仕方がないですね。,そうですね、お仕事が気になるのは理解しますが、入院することで治療に集中できるのも事実ですからね。,万が一のことがあれば仕事どころではなくなるので、今は最良の選択をしたと思うようにします。,体が一番の資本ですからね。まずは治療に集中しましょう。
98659bc9-2a4c-467e-a811-67a290b8d523,願望,病気の早期発見のために、定期検診を受けようと思った,定期検診を受けようと思うんだ、隠れた病気が早く見つかるかもしれないしね,それはいい心がけですね！,もしなにか悪いところがあったら、早めに見つけて治療したいからね,きちんと調べて、健康を維持したいですね。
98672fc0-9797-4a2e-b10c-f2a62097b5de,気づき,家族の大切さをあらためて感じた,今回の入院では家族の大切さをあらためて感じました。,家族が寄り添うことで治療が良い方向へ進んでいくという話をよく聞きます。,治療はつらかったのですが、家族の顔を見たり励まされたりして、勇気づけられました。,家族の支えがあって、本当に良かったですね。
9889cc57-756b-49ec-b3d6-e94ee9553eb3,怒り,よくなると言われていたのに、症状が全然良くならなかった　,よくなると言われていたのに、全然症状が良くならなかったので苛立ってしまいました。,そうだったんですね。何か理由があったんですかね。,分かりません。期待していたのに残念です。,そうですね。早く良くなるよう祈っています。
988bc620-b723-4508-8de9-2bcafd10cb3e,承認,今までの症状をすべて書き出し、一つ一つ確認したところ、自分が治療を受けるべきであることを認める気持ちがわいてきた　,やっと治療をうける決心が固まってきました。,良かったです。勇気が出たんですね。,治療を受けるか迷っていましたが、症状を書き出してみて、気持ちの整理ができた気がします。,そうですか。書き出してみるのは効果があったんですね。
988cc561-b45f-4bc0-a983-996b5f2ad7cc,迷惑,病院の待合室で初めて会った人に、病状などをしつこく聞かれた　,他人に病状しつこく聞かれましたよ。,そういうのは無視してください。,アドバイスありがとう。気をつけます。,不安にならないように、なんでも聞いて下さい。
98919d1f-f9c6-4ba9-8984-70cbe53b677f,嘆き,忙しくてなかなか病院にいけず、もう少し早く来ていればと言われた　,もう少し早く来ればよかったのに、って言われちゃった,忙しかったからね。時間は掛かるけど治らないわけじゃないんでしょう？,うん、でも入院が長引いてかえって迷惑掛けることになりそう。,そうだね、これが治ったら健康第一で行こうか。
989447af-44e4-4e96-9c5a-1d14b3ee6131,娯楽,病院にあるお気に入りの絵本を診察の待ち時間中に読んだ,この絵本、昔好きだったんですよ。,絵本を読んで気分転換したら、病気もきっとよくなりますよ。,そういうものですかね。帰りに久しぶりに本屋に寄ってみることにします。,是非そうしましょう。私もご一緒しますよ。
98994132-79ba-4190-92a5-709ef470bde7,平静,主治医から緩和ケアへの移行を進められた　,主治医から緩和ケアへの移行を進められました。とても不安です。,そうなのですね。緩和ケアは治療に対する痛みや苦しみを緩和できる場所のようです。今の生活より少し楽に過ごせるかもしれません。,そうなんですね。新しいことは不安ですが、また頑張ろうかと思います。,少しでも楽に過ごせる時間が増えることを祈っています。
989f304c-5987-43e4-91e6-bff23ed9336d,好奇心,足になんかコブが出来てるけど、これは何？と思い受診したところ、珍しい腫瘍だった,足にコブができていました。珍しいみたいです。,そうなんですね。早く受診されてよかったです。,はい。これは早く治るのか、気になるところです。,そうですね。焦らず経過を見ていきましょう。
98ac3693-d1fe-4956-a823-967c0d495dcb,思いやり,自分が車椅子生活をしてみて初めて車椅子の方にとって数センチの段差でも大変だと知り、街で見かけたら声をかけるようにしていた,車椅子に乗ってみたら、自分が思うようにはいかなかったんだよ。,そうなんですね。確かに乗ってみないと分からないことが多そうですね。,数センチの段差がとにかく大変だったから、街中で車椅子の人をみたら声かけしてるよ。,それは良い心がけですね。私も声かけをするようにしますね。
98b9dedb-a73f-477c-ad4f-e08acf13b59b,恥ずかしさ,体を拭いてもらったり、普段は自分で出来るようなことも看護師にお願いすることになった　,体を拭いてもらったり、普段は自分でできることも看護師さんにしてもらって、恥ずかしいくてしかたない。,恥ずかしく感じていらっしゃるんですね。,そうなんです。もうイヤでイヤで。,じゃあ看護師さんにしてもらわなくて良くなるように、一日も早く体調を戻しましょう。
98ba5f07-62b9-4e8d-a8e3-b0ea431876f6,混乱,病名を告げられた時にこれから何をすればいいか自分自身でわからなかった　,これから一体どうなってしまうんだろう,私がいるから心配しないで,そうはいっても怖いものは怖いよ,あなたはきっと乗り越えられるわ
98c21021-d756-4939-a1e0-c14eeabfdd79,不承認,突然の病気の発症により救急車で運ばれたが、昨日まで普通に過ごしていたため検査結果が認められなかった,なぜ、このような結果なのか不服です。,そうですね、突然の体調不良なので一時的なものだったのかもしれませんね。,こんなに具合が悪かったのに、そんなことあるんでしょうか。,一時的なものもありますので、何とも言えませんが今後の体調をまた一緒に観察しましょう。
98d2b1df-972b-48bf-8886-c370cbb2fd81,興奮,予定していた退院の日が近づいて来た,あー、やっと退院出来る！　もうすぐなんですよ,それはおめでとうございます。退院したら、どんなことがしたいですか？,まずは入院中に食べられなかったものを食べに行きたいですね。入院前によく行っていたお店があるんですよ,贔屓にされてたお店があるんですね。体調が良くなって、また行けるようになって良かったですね
98dd0faa-ff32-4c87-b18f-859cfdeb8bf6,称賛,手術をした際、先生が痛みもなく、傷口も見えないように処置してくれた　,今回の手術をしてくれた先生、すごくよかったよ。,それはよかったね。どんな感じだったの？,痛みも全然なかったし、傷口も見えないようにしてくれたのよ。,そうなんだ。改めてお礼を言っとくよ。
98f7916a-5f1f-4d22-bbc8-fd8c74ef0dd3,混乱,先生が検査数値を見て難しい顔をし始めて、真剣な口調で話し始めた　,先生が検査の数値を見て険しい表情をし、真剣な口調になりました。健康状態がだいぶ悪いのかもしれません。,それは不安になりますね。でもそれだけ先生も真剣に考えてくれているということですね。,そうですね。プロフェッショナルの先生にしっかり診てもらおうと思います。,それがいいと思います。前向きに頑張りましょう。
990c05c6-f066-462a-8a11-88c2b1971618,感謝,難しい病気だが、必死でいくつもの病院を探してやっと手術をしてくれるお医者さんが見つかった　,治療が難しい難病ですが、娘の協力もあって手術してくれる良いお医者さんが見つかりました。,それは良かったです！親思いの素敵な娘さんですね。,はい、娘には心から感謝しています。,手術の成功を心よりお祈りしています。
993d60c1-4670-4e70-bf88-18ac4556ca54,愛,家族から献身的に看病を受け、この人のためにも早く完治しようと思った　,家族がわざわざ何度もお見舞いに来てくれて、果物とかを置いて行ってくれるのがありがたいんですよ。,良いご家族ですね。みんな、あなたの回復を願っていますよ。,本当にありがたいです。やはり早く治して、みんなに心配かけないようにします。,そうですね。治すのはゆっくりでも良いので、必ず元気になってくださいね。
993db83f-fa44-479d-ab8c-8c5157865181,混乱,自分が思っていなかった病名が告げられて、次々と検査などが決まっていった,突然のことで、何をするのか、わかりません。,先生はきっと、どのような治療がいいのか、懸命に調べているのかも知れません。,そうだといいですが、検査がつらそうです。,私のできることなら、付き添いますので、頼ってください。
996493b6-1b62-4434-ae4b-165bd922ed43,驚き,もっと早くに病院へ行くべきだったと思うほど治療薬がよく効いた　,早く病院に行っておけばよかった。こんなに早く治るとは。,そうね。西洋医学を頼るべきだったね。,これからはすぐに病院に行くか。,私もそうします。
997732fd-c042-4ad9-bdc3-578d8926c821,娯楽,治療が終了して、はしゃぐ子供の姿を見た　,治療を受けている子供が終了したら、はしゃいでいましたよ。　,子供って病院が怖いでしょうから、終わってホッとしたんでしょうね。,そういうものですかね。,あなたも早く良くなられることをお祈りいたします。
99884de4-8996-456f-8abb-2ff6c58705a3,安心,診察時や回診時に、医師や看護師さん達がにこやかな顔と声で接してくれた,にこやかな笑顔がなんか嬉しかった。よ,患者さんの不安を減らそうとしてるのかもね。,そうだね。これで少し気が楽になったよ。,診察もすんで、私もなんかほっとしたよ。
9989068e-d120-4198-be0b-5ce4aabf897a,愛,入院中に家族から励ましの手紙をもらった　,家族に感謝しています。,それは何よりです。,家族がいなかったらどうなっていたことか。,ご家族を大切に。
99ba1966-09c2-4297-bcbf-40df37e6a55a,嘆き,仕事を優先してしまい、何故もっと早く病院に行こうと思わなかったのかと思う　,ずっと仕事が忙しく、体調不良だったのに病院を後回しにしてしまった。,仕事を頑張っていたのですね。これからの時間は自分を治すことに専念しましょう。,これからは自分の身体をもっと大事にします。,健康であってこその仕事ですからね。
99bbb31f-e9b0-4b0a-a69a-6db187183b36,迷惑,受診のために病院まで毎回車で長距離を移動しなければならなかった,毎回病院まで車で行ってたんだよ。これがなかなかに大変で。,しかもここから遠いよね。片道二時間近くだっけ？,そうそう。渋滞してたらもっと掛かってたな。,しかも病院まで激混みだと待ち時間も凄いよね。田舎ってこういうとこホント不便よなあ。
99bc7f08-27c6-490d-853d-0e9732b62f3b,感謝,素晴らしいオペをしてもらった　,手術をしたんだけど素晴らしいオペをしてもらったよ。,腕のいい先生だったんだね。,とても素晴らしい先生だったよ。本当にありがたいことだね。,いい先生に担当してもらえてよかったね。上手くいったみたいでよかったよ。
